  956.796347  0.731976E+00  0.105040E+03  0.110548E+00
  956.764485  0.728453E+00  0.104772E+03  0.110268E+00
  956.732664  0.724949E+00  0.104505E+03  0.109989E+00
  956.701012  0.721465E+00  0.104239E+03  0.109711E+00
  956.669320  0.718000E+00  0.103973E+03  0.109433E+00
  956.637829  0.714555E+00  0.103708E+03  0.109156E+00
  956.606385  0.711129E+00  0.103444E+03  0.108880E+00
  956.575061  0.707721E+00  0.103181E+03  0.108604E+00
  956.543817  0.704333E+00  0.102918E+03  0.108330E+00
  956.512666  0.700963E+00  0.102655E+03  0.108055E+00
  956.481626  0.697612E+00  0.102394E+03  0.107782E+00
  956.450654  0.694280E+00  0.102133E+03  0.107509E+00
  956.419767  0.690966E+00  0.101873E+03  0.107237E+00
  956.389038  0.687670E+00  0.101613E+03  0.106966E+00
  956.358368  0.684392E+00  0.101354E+03  0.106695E+00
  956.327771  0.681133E+00  0.101096E+03  0.106425E+00
  956.297264  0.677891E+00  0.100839E+03  0.106156E+00
  956.266863  0.674668E+00  0.100582E+03  0.105887E+00
  956.236524  0.671462E+00  0.100326E+03  0.105619E+00
  956.206322  0.668274E+00  0.100070E+03  0.105352E+00
  956.176157  0.665103E+00  0.998151E+02  0.105085E+00
  956.146101  0.661949E+00  0.995609E+02  0.104820E+00
  956.116171  0.658813E+00  0.993073E+02  0.104554E+00
  956.086325  0.655694E+00  0.990543E+02  0.104290E+00
  956.056517  0.652593E+00  0.988020E+02  0.104026E+00
  956.026824  0.649508E+00  0.985504E+02  0.103763E+00
  955.997202  0.646440E+00  0.982994E+02  0.103500E+00
  955.967725  0.643388E+00  0.980490E+02  0.103238E+00
  955.938291  0.640354E+00  0.977993E+02  0.102977E+00
  955.908915  0.637336E+00  0.975502E+02  0.102716E+00
  955.879673  0.634334E+00  0.973017E+02  0.102456E+00
  955.850520  0.631349E+00  0.970539E+02  0.102197E+00
  955.821411  0.628380E+00  0.968067E+02  0.101939E+00
  955.792424  0.625427E+00  0.965602E+02  0.101681E+00
  955.763452  0.622490E+00  0.963143E+02  0.101423E+00
  955.734633  0.619569E+00  0.960690E+02  0.101167E+00
  955.705921  0.616664E+00  0.958243E+02  0.100911E+00
  955.677211  0.613774E+00  0.955803E+02  0.100655E+00
  955.648639  0.610900E+00  0.953369E+02  0.100401E+00
  955.620162  0.608042E+00  0.950941E+02  0.100147E+00
  955.591732  0.605199E+00  0.948519E+02  0.998932E-01
  955.563365  0.602372E+00  0.946104E+02  0.996404E-01
  955.535140  0.599560E+00  0.943694E+02  0.993883E-01
  955.506948  0.596763E+00  0.941291E+02  0.991368E-01
  955.478803  0.593981E+00  0.938894E+02  0.988859E-01
  955.450786  0.591214E+00  0.936504E+02  0.986357E-01
  955.422848  0.588461E+00  0.934119E+02  0.983861E-01
  955.395005  0.585724E+00  0.931740E+02  0.981372E-01
  955.367211  0.583001E+00  0.929368E+02  0.978888E-01
